1 -33768.084729 33.057851 -41.097644 0.208573 158.370821 0.001522 97.306591 4.149929 0.000000
1 -45008.571609 33.091606 -41.061570 0.051904 55.358392 0.000835 26.278766 3.474135 0.000000
1 -33745.462132 33.259916 -41.092274 0.692524 100.135525 0.001128 69.492953 1.359138 0.000000
1 -22561.626544 33.075387 -40.866206 0.501178 123.660896 0.000498 98.348595 5.047885 0.000000
1 8.623738 33.002405 -40.989186 0.244831 139.477949 0.001123 60.607354 2.737407 0.000000
1 -45008.571308 33.136678 -40.931843 0.270320 122.702308 0.001220 2.511165 4.732525 0.000000
1 -11261.103866 33.030212 -40.889436 0.965241 105.162721 0.001341 112.429818 4.383978 0.000000
1 -45008.652732 33.063278 -40.904286 0.437985 101.972947 0.000073 26.958859 5.509272 0.000000
1 -45009.780103 33.056513 -40.808227 0.539739 0.554199 0.001315 122.018400 4.455603 0.000000
1 -45008.572872 33.153194 -41.000514 0.249552 30.396381 0.001358 33.154433 1.993849 0.000000
1 -2.282984 33.026325 -41.044661 0.883535 123.943068 0.001749 126.983959 1.003772 -0.488746
1 -11246.495467 33.161841 -40.848857 0.189468 168.699704 0.000672 66.788246 5.917334 -0.488746
1 -22514.955616 33.175028 -41.046609 0.233173 124.493234 0.000388 80.951522 5.331365 -0.488746
1 -22561.626544 33.075387 -40.866206 0.501178 123.660896 0.000498 98.348595 5.047885 -0.488746
1 -33771.501472 33.090764 -40.846745 0.749039 103.339567 0.000741 112.968270 5.402060 -0.488746
1 -22532.202362 33.045729 -40.902515 0.212601 71.782314 0.000861 95.280162 3.141205 -0.488746
1 -45008.640708 33.038121 -40.979763 0.520220 37.704943 0.000897 36.613885 2.602481 -0.488746
1 9.156294 33.033836 -40.815277 0.105100 66.613081 0.001134 56.662091 3.736325 -0.488746
1 -45008.586741 32.978732 -40.815133 0.640690 80.817257 0.001851 16.175572 5.474732 -0.488746
1 -45008.608285 33.124167 -40.832016 0.965833 48.496835 0.000907 43.735746 3.036253 -0.488746
1 -11253.554020 32.979699 -40.932814 0.843786 160.681940 0.001470 94.417328 2.307747 -0.866205
1 -22514.556684 32.979838 -40.931366 0.306983 9.966676 0.000916 100.118320 1.576318 -0.866205
1 -22498.600496 33.010465 -40.960682 0.860298 168.623603 0.000419 101.302064 1.294909 -0.866205
1 -11266.266783 33.078477 -40.871618 0.837254 103.735372 0.000572 91.128354 4.635917 -0.866205
1 -33770.805983 33.100393 -41.049492 0.934042 106.604255 0.000599 138.492168 4.427529 -0.866205
1 5.442766 33.078451 -40.901216 0.685605 132.361134 0.001804 72.455327 2.708120 -0.866205
1 -11242.679825 33.116782 -40.819082 0.162563 96.121730 0.000729 60.993170 4.020916 -0.866205
1 -22525.086773 33.000970 -40.952112 0.068351 10.754118 0.000015 91.654142 3.151215 -0.866205
1 -33786.131407 32.999955 -40.946685 0.011801 92.014084 0.000116 111.103911 2.807108 -0.866205
1 -33786.003290 33.034745 -41.009608 0.769825 151.550415 0.000607 116.030123 5.617387 -0.866205
1 -11253.554020 32.979699 -40.932814 0.843786 160.681940 0.001470 94.417328 2.307747 -1.274259
1 -22511.428613 32.972612 -40.917443 0.301573 14.791339 0.001005 95.667797 1.683733 -1.274259
1 -11249.964537 33.035588 -40.946129 0.075956 1.537060 0.000959 88.932216 1.263227 -1.274259
1 -11336.223935 33.123782 -40.872662 0.954399 124.106608 0.000673 147.160093 4.360522 -1.274259
1 -22501.239616 33.164453 -40.933839 0.928951 78.570540 0.000216 119.046228 5.642238 -1.274259
1 -3.580625 33.065764 -40.986972 0.937446 125.147776 0.000897 104.529461 2.958881 -1.274259
1 -22507.704563 33.089391 -40.863890 0.660630 40.279372 0.001298 87.900852 4.219977 -1.274259
1 -45009.311100 33.002784 -40.853031 0.311886 30.524839 0.000983 108.352849 4.397925 -1.274259
1 -33764.273404 33.254795 -40.973123 0.007922 15.258476 0.000076 91.010314 4.809609 -1.274259
1 -11250.399635 33.258601 -40.873092 0.174758 155.381391 0.001905 95.881498 1.029925 -1.274259
1 -11243.708259 33.038014 -40.859899 0.804893 28.969190 0.000115 64.393293 3.646158 -1.537787
1 -45008.565050 33.113900 -41.048934 0.791095 21.147375 0.001436 21.873167 2.947012 -1.537787
1 6.924421 33.057520 -40.949351 0.273254 52.479048 0.001034 71.819813 2.042946 -1.537787
1 -11251.462870 33.158427 -40.813662 0.229180 81.030914 0.000852 89.419548 1.289420 -1.537787
1 -11243.656325 33.129006 -40.955659 0.802450 14.989867 0.001011 86.801344 1.564987 -1.537787
1 6.045309 33.091824 -40.992175 0.972296 122.926295 0.001002 101.577954 2.771822 -1.537787
1 -22536.727461 32.973528 -40.951512 0.376075 75.696910 0.000768 100.465694 2.921983 -1.537787
1 7.830873 33.207192 -40.960288 0.698901 37.434731 0.001154 72.533703 1.998368 -1.537787
1 -11242.640397 33.164185 -40.815957 0.035492 10.080450 0.001555 72.739015 1.262969 -1.537787
1 -11243.250662 33.006080 -40.920950 0.097249 147.994448 0.000222 53.968108 1.307142 -1.537787
1 8.597919 33.242030 -40.985252 0.783609 40.916359 0.001825 83.963783 2.873337 -1.842262
1 -33754.361836 33.224904 -40.940915 0.799437 76.363310 0.000275 106.139398 4.786026 -1.842262
1 -45008.577267 33.047588 -40.814274 0.892050 86.055207 0.001928 7.550733 4.208295 -1.842262
1 -11252.493704 33.060909 -40.867697 0.180759 105.112180 0.000492 77.794620 2.692407 -1.842262
1 -11241.445310 32.978600 -40.823966 0.413690 172.238340 0.001203 50.795279 5.002844 -1.842262
1 8.076822 33.050362 -40.928505 0.233324 138.116639 0.001776 71.227425 1.494564 -1.842262
1 -45008.948917 33.071304 -40.892435 0.638731 96.759579 0.001423 31.903796 3.768592 -1.842262
1 7.467259 33.081286 -40.863928 0.210510 114.063960 0.001548 60.456292 4.816790 -1.842262
1 5.815624 33.050056 -40.884860 0.740574 132.401962 0.001949 67.421964 5.007344 -1.842262
1 -11243.782811 33.006322 -40.921572 0.095262 146.878215 0.000227 53.093967 1.309063 -1.842262
1 7.705178 33.209189 -41.005946 0.406349 129.661688 0.001884 64.042196 3.564567 -1.958465
1 -11244.191921 33.015074 -41.004140 0.153213 148.324866 0.001939 48.872563 5.793269 -1.958465
1 -11242.557454 32.992982 -40.893643 0.957133 29.283010 0.000641 100.093647 1.743434 -1.958465
1 9.616216 33.110573 -41.090379 0.490687 61.288648 0.000943 68.605881 2.376835 -1.958465
1 7.181180 33.106329 -40.913003 0.669103 112.271704 0.000363 64.500669 2.310898 -1.958465
1 9.016104 33.234842 -40.820552 0.829767 173.051735 0.000541 73.634103 2.073760 -1.958465
1 -22512.292252 33.240448 -40.818097 0.454061 32.683215 0.000342 85.355099 3.868664 -1.958465
1 -11243.354754 33.222273 -40.869663 0.184311 145.438075 0.001583 51.094961 5.305217 -1.958465
1 8.752748 33.059173 -40.871093 0.930915 52.384608 0.000941 92.020047 2.502461 -1.958465
1 -11243.893960 33.011619 -40.920076 0.116625 148.913175 0.000192 53.548575 1.214434 -1.958465
1 -22569.242094 32.968353 -40.855088 0.100665 172.825820 0.000462 122.042978 2.005039 -2.151738
1 -11243.006155 33.014678 -40.814141 0.262163 79.982937 0.001016 64.227833 3.393077 -2.151738
1 -22519.177233 33.101210 -40.914073 0.574731 130.940808 0.000191 121.465365 1.080647 -2.151738
1 9.486316 33.123173 -41.048288 0.659763 45.134425 0.000534 80.553559 1.346367 -2.151738
1 4.379634 33.184480 -40.895224 0.794417 148.407513 0.000088 76.043187 3.273188 -2.151738
1 7.012104 33.075526 -40.930682 0.747028 127.947963 0.001323 51.039972 2.784793 -2.151738
1 -11242.983440 33.227561 -41.016129 0.452151 90.984866 0.001302 62.851898 5.349029 -2.151738
