#REFERENCE 3 47.2332780 26.7604950
1	-2.500000	-62.134139	3.776317	-13.052930	
1	-2.466733	-62.109375	3.772967	-13.044488	
2	-2.421875	-62.067783	3.766314	-13.029353	
2	-2.391341	-62.031250	3.759532	-13.015424	
3	-2.466733	-62.109375	3.772967	-13.044488	
3	-2.421875	-62.067783	3.766314	-13.029353	
4	-2.391341	-62.031250	3.759532	-13.015424	
4	-2.353052	-61.953125	3.741319	-12.982834	
5	-2.353052	-61.953125	3.741319	-12.982834	
5	-2.343952	-61.875000	3.718279	-12.948288	
6	-2.343952	-61.875000	3.718279	-12.948288	
6	-2.359420	-61.796875	3.690624	-12.913727	
7	-2.359420	-61.796875	3.690624	-12.913727	
7	-2.402411	-61.718750	3.657282	-12.880084	
8	-2.473081	-61.640625	3.618664	-12.851351	
8	-2.421875	-61.698458	3.646590	-12.871015	
9	-2.421875	-61.698458	3.646590	-12.871015	
9	-2.402411	-61.718750	3.657282	-12.880084	
10	-2.500000	-61.618269	3.606464	-12.844740	
10	-2.473081	-61.640625	3.618664	-12.851351	
11	-3.125000	-62.078723	3.766441	-12.899390	
11	-3.164895	-62.031250	3.768164	-12.860211	
12	-3.203125	-61.970076	3.772793	-12.813402	
12	-3.212182	-61.953125	3.774516	-12.801230	
13	-3.203125	-61.970076	3.772793	-12.813402	
13	-3.164895	-62.031250	3.768164	-12.860211	
14	-3.212182	-61.953125	3.774516	-12.801230	
14	-3.242938	-61.875000	3.784825	-12.749646	
15	-2.890625	-62.206007	3.773572	-13.027587	
15	-2.812500	-62.217199	3.777058	-13.048943	
16	-2.890625	-62.206007	3.773572	-13.027587	
16	-2.946090	-62.187500	3.770729	-13.004586	
17	-2.656250	-62.201738	3.780873	-13.066282	
17	-2.614051	-62.187500	3.780341	-13.064426	
18	-2.734375	-62.215692	3.779696	-13.061646	
18	-2.656250	-62.201738	3.780873	-13.066282	
19	-2.812500	-62.217199	3.777058	-13.048943	
19	-2.734375	-62.215692	3.779696	-13.061646	
20	-2.614051	-62.187500	3.780341	-13.064426	
20	-2.578125	-62.175561	3.780131	-13.063766	
21	-2.578125	-62.175561	3.780131	-13.063766	
21	-2.500000	-62.134139	3.776317	-13.052930	
22	-3.046875	-62.142274	3.767139	-12.956645	
22	-3.088148	-62.109375	3.766300	-12.926204	
23	-3.046875	-62.142274	3.767139	-12.956645	
23	-2.968750	-62.181160	3.769939	-12.996747	
24	-3.125000	-62.078723	3.766441	-12.899390	
24	-3.088148	-62.109375	3.766300	-12.926204	
25	-2.968750	-62.181160	3.769939	-12.996747	
25	-2.946090	-62.187500	3.770729	-13.004586	
26	-2.573966	-61.562500	3.577385	-12.835087	
26	-2.500000	-61.618269	3.606464	-12.844740	
27	-2.658410	-61.484375	3.558106	-12.836670	
27	-2.656250	-61.486672	3.558249	-12.836581	
28	-2.658410	-61.484375	3.558106	-12.836670	
28	-2.676743	-61.406250	3.569905	-12.820662	
29	-2.656250	-61.486672	3.558249	-12.836581	
29	-2.578125	-61.558819	3.575947	-12.834894	
30	-2.578125	-61.558819	3.575947	-12.834894	
30	-2.573966	-61.562500	3.577385	-12.835087	
31	-2.676743	-61.406250	3.569905	-12.820662	
31	-2.686615	-61.328125	3.584767	-12.784353	
32	-2.686615	-61.328125	3.584767	-12.784353	
32	-2.705609	-61.250000	3.596668	-12.736529	
33	-3.242938	-61.875000	3.784825	-12.749646	
33	-3.259172	-61.796875	3.798715	-12.707332	
34	-3.259172	-61.796875	3.798715	-12.707332	
34	-3.271097	-61.718750	3.813786	-12.680356	
35	-3.281250	-61.697513	3.815921	-12.677841	
35	-3.271097	-61.718750	3.813786	-12.680356	
36	-3.281250	-61.697513	3.815921	-12.677841	
36	-3.321496	-61.640625	3.812907	-12.677695	
37	-3.359375	-61.612407	3.802306	-12.678175	
37	-3.321496	-61.640625	3.812907	-12.677695	
38	-3.359375	-61.612407	3.802306	-12.678175	
38	-3.419083	-61.562500	3.780187	-12.672802	
39	-3.437500	-61.544766	3.772065	-12.669356	
39	-3.419083	-61.562500	3.780187	-12.672802	
40	-3.437500	-61.544766	3.772065	-12.669356	
40	-3.500741	-61.484375	3.741684	-12.651026	
41	-3.515625	-61.460188	3.731887	-12.643456	
41	-3.500741	-61.484375	3.741684	-12.651026	
42	-3.515625	-61.460188	3.731887	-12.643456	
42	-3.555724	-61.406250	3.707176	-12.620913	
43	-3.555724	-61.406250	3.707176	-12.620913	
43	-3.582833	-61.328125	3.678327	-12.588076	
44	-3.582833	-61.328125	3.678327	-12.588076	
44	-3.586544	-61.250000	3.653893	-12.553859	
45	-3.586544	-61.250000	3.653893	-12.553859	
45	-3.566690	-61.171875	3.633463	-12.519323	
46	-3.566690	-61.171875	3.633463	-12.519323	
46	-3.519147	-61.093750	3.616971	-12.485730	
47	-3.519147	-61.093750	3.616971	-12.485730	
47	-3.515625	-61.089474	3.616178	-12.483938	
48	-3.515625	-61.089474	3.616178	-12.483938	
48	-3.437500	-61.015735	3.604171	-12.453798	
49	-3.281250	-60.939754	3.596985	-12.430864	
49	-3.269289	-60.937500	3.597127	-12.431445	
50	-3.437500	-61.015735	3.604171	-12.453798	
50	-3.437337	-61.015625	3.604157	-12.453759	
51	-3.359375	-60.967758	3.598486	-12.436355	
51	-3.281250	-60.939754	3.596985	-12.430864	
52	-3.437337	-61.015625	3.604157	-12.453759	
52	-3.359375	-60.967758	3.598486	-12.436355	
53	-3.269289	-60.937500	3.597127	-12.431445	
53	-3.203125	-60.923736	3.597338	-12.432432	
54	-3.203125	-60.923736	3.597338	-12.432432	
54	-3.125000	-60.921317	3.599384	-12.443193	
55	-2.871173	-61.015625	3.609372	-12.551296	
55	-2.812500	-61.065898	3.609803	-12.595960	
56	-2.890625	-60.999487	3.608782	-12.536268	
56	-2.871173	-61.015625	3.609372	-12.551296	
57	-2.968750	-60.956713	3.605784	-12.493121	
57	-2.890625	-60.999487	3.608782	-12.536268	
58	-3.034231	-60.937500	3.603228	-12.469512	
58	-2.968750	-60.956713	3.605784	-12.493121	
59	-2.739210	-61.171875	3.604864	-12.681122	
59	-2.734375	-61.182096	3.604000	-12.688787	
60	-2.734375	-61.182096	3.604000	-12.688787	
60	-2.705609	-61.250000	3.596668	-12.736529	
61	-2.739210	-61.171875	3.604864	-12.681122	
61	-2.789808	-61.093750	3.609230	-12.619424	
62	-2.812500	-61.065898	3.609803	-12.595960	
62	-2.789808	-61.093750	3.609230	-12.619424	
63	-3.125000	-60.921317	3.599384	-12.443193	
63	-3.046875	-60.933085	3.602536	-12.464110	
64	-3.046875	-60.933085	3.602536	-12.464110	
64	-3.034231	-60.937500	3.603228	-12.469512	
65	-9.375000	-61.446457	1.872551	-12.217002	
65	-9.341176	-61.406250	1.867660	-12.189952	
66	-9.341176	-61.406250	1.867660	-12.189952	
66	-9.309446	-61.328125	1.852842	-12.145933	
67	-9.309446	-61.328125	1.852842	-12.145933	
67	-9.304840	-61.250000	1.836096	-12.121991	
68	-9.609375	-61.437924	1.878738	-12.221598	
68	-9.531250	-61.480786	1.874457	-12.244754	
69	-9.609375	-61.437924	1.878738	-12.221598	
69	-9.634824	-61.406250	1.883742	-12.204972	
70	-9.453125	-61.481903	1.874442	-12.242541	
70	-9.375000	-61.446457	1.872551	-12.217002	
71	-9.531250	-61.480786	1.874457	-12.244754	
71	-9.453125	-61.481903	1.874442	-12.242541	
72	-9.634824	-61.406250	1.883742	-12.204972	
72	-9.658353	-61.328125	1.900462	-12.169969	
73	-9.658353	-61.328125	1.900462	-12.169969	
73	-9.633386	-61.250000	1.922724	-12.147193	
74	-9.633386	-61.250000	1.922724	-12.147193	
74	-9.609375	-61.194242	1.929409	-12.143813	
75	-9.609375	-61.194242	1.929409	-12.143813	
75	-9.604862	-61.171875	1.926464	-12.140847	
